2017-03-24 13:58:35.452 I 3012 SampleAnalyzer-0: constructed
2017-03-24 13:58:36.021 I 8068 SampleAnalyzer-0: block transfers changed
2017-03-24 13:58:38.261 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.261 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.261 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.271 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:38.272 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.272 I 4516 SampleAnalyzer-0: released 279 samples
2017-03-24 13:58:38.272 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.272 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.281 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:38.282 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:38.282 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.282 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.282 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.292 I 4516 SampleAnalyzer-0: acquired 344 samples
2017-03-24 13:58:38.295 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.296 I 4516 SampleAnalyzer-0: released 344 samples
2017-03-24 13:58:38.296 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.296 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.296 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.296 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.304 I 4516 SampleAnalyzer-0: acquired 298 samples
2017-03-24 13:58:38.307 I 4516 SampleAnalyzer-0: released 304 samples
2017-03-24 13:58:38.307 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.307 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.307 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.316 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:38.317 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:38.317 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:38.317 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.317 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.317 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.328 I 4516 SampleAnalyzer-0: acquired 348 samples
2017-03-24 13:58:38.332 I 4516 SampleAnalyzer-0: released 344 samples
2017-03-24 13:58:38.332 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.332 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.332 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.339 I 4516 SampleAnalyzer-0: acquired 346 samples
2017-03-24 13:58:38.343 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:38.343 I 4516 SampleAnalyzer-0: released 345 samples
2017-03-24 13:58:38.343 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.343 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.343 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.349 I 4516 SampleAnalyzer-0: acquired 223 samples
2017-03-24 13:58:38.350 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:38.350 I 4516 SampleAnalyzer-0: released 224 samples
2017-03-24 13:58:38.350 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.350 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.350 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.361 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:38.362 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.362 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:38.362 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.362 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.373 I 4516 SampleAnalyzer-0: acquired 347 samples
2017-03-24 13:58:38.377 I 4516 SampleAnalyzer-0: released 351 samples
2017-03-24 13:58:38.377 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.377 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.377 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.377 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.384 I 4516 SampleAnalyzer-0: acquired 277 samples
2017-03-24 13:58:38.385 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:38.385 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:38.385 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.385 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.385 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.395 I 4516 SampleAnalyzer-0: acquired 277 samples
2017-03-24 13:58:38.396 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.396 I 4516 SampleAnalyzer-0: released 273 samples
2017-03-24 13:58:38.396 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.396 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.396 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.407 I 4516 SampleAnalyzer-0: acquired 310 samples
2017-03-24 13:58:38.410 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.410 I 4516 SampleAnalyzer-0: released 311 samples
2017-03-24 13:58:38.410 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.410 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.410 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.419 I 4516 SampleAnalyzer-0: acquired 344 samples
2017-03-24 13:58:38.422 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:38.423 I 4516 SampleAnalyzer-0: released 352 samples
2017-03-24 13:58:38.423 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.423 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.423 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.431 I 4516 SampleAnalyzer-0: acquired 349 samples
2017-03-24 13:58:38.435 I 4516 SampleAnalyzer-0: released 344 samples
2017-03-24 13:58:38.435 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.435 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.435 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.435 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.442 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:38.443 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:38.443 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.443 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.453 I 4516 SampleAnalyzer-0: acquired 298 samples
2017-03-24 13:58:38.456 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.456 I 4516 SampleAnalyzer-0: released 297 samples
2017-03-24 13:58:38.456 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.456 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.456 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.464 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:38.465 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.465 I 4516 SampleAnalyzer-0: released 279 samples
2017-03-24 13:58:38.465 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.465 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.465 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.476 I 4516 SampleAnalyzer-0: acquired 344 samples
2017-03-24 13:58:38.480 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:38.480 I 4516 SampleAnalyzer-0: released 352 samples
2017-03-24 13:58:38.480 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.480 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.480 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.480 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.488 I 4516 SampleAnalyzer-0: acquired 277 samples
2017-03-24 13:58:38.489 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.489 I 4516 SampleAnalyzer-0: released 272 samples
2017-03-24 13:58:38.489 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.489 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.499 I 4516 SampleAnalyzer-0: acquired 361 samples
2017-03-24 13:58:38.503 I 4516 SampleAnalyzer-0: released 368 samples
2017-03-24 13:58:38.503 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.503 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.503 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.503 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.510 I 4516 SampleAnalyzer-0: acquired 279 samples
2017-03-24 13:58:38.511 I 4516 SampleAnalyzer-0: released 273 samples
2017-03-24 13:58:38.511 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.511 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.511 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.522 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:38.523 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.523 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:38.523 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.523 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.523 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.534 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:38.536 I 4516 SampleAnalyzer-0: released 279 samples
2017-03-24 13:58:38.536 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.536 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.544 I 4516 SampleAnalyzer-0: acquired 346 samples
2017-03-24 13:58:38.546 I 4516 SampleAnalyzer-0: released 345 samples
2017-03-24 13:58:38.546 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.547 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.547 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.547 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.549 I 8068 SampleAnalyzer-0: added 7 samples to block transfer
2017-03-24 13:58:38.555 I 4516 SampleAnalyzer-0: acquired 315 samples
2017-03-24 13:58:38.558 I 4516 SampleAnalyzer-0: released 319 samples
2017-03-24 13:58:38.558 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.558 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.558 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.559 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.559 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.559 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.565 I 4516 SampleAnalyzer-0: acquired 277 samples
2017-03-24 13:58:38.567 I 4516 SampleAnalyzer-0: acquired 1 samples
2017-03-24 13:58:38.567 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:38.567 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.568 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.568 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.569 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.569 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.569 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.577 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:38.579 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.580 I 4516 SampleAnalyzer-0: released 279 samples
2017-03-24 13:58:38.580 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.580 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.580 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.581 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.581 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.581 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.589 I 4516 SampleAnalyzer-0: acquired 347 samples
2017-03-24 13:58:38.593 I 4516 SampleAnalyzer-0: released 345 samples
2017-03-24 13:58:38.593 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.593 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.593 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.593 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.593 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.594 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.601 I 4516 SampleAnalyzer-0: acquired 293 samples
2017-03-24 13:58:38.602 I 4516 SampleAnalyzer-0: released 296 samples
2017-03-24 13:58:38.602 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.602 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.602 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.602 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.602 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.602 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.612 I 4516 SampleAnalyzer-0: acquired 279 samples
2017-03-24 13:58:38.614 I 4516 SampleAnalyzer-0: released 273 samples
2017-03-24 13:58:38.614 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.614 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.614 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.614 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.614 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.614 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.625 I 4516 SampleAnalyzer-0: acquired 350 samples
2017-03-24 13:58:38.629 I 4516 SampleAnalyzer-0: released 351 samples
2017-03-24 13:58:38.629 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.629 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.629 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.629 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.629 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.629 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.636 I 4516 SampleAnalyzer-0: acquired 277 samples
2017-03-24 13:58:38.637 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:38.637 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.637 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.637 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.637 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.637 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.637 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.648 I 4516 SampleAnalyzer-0: acquired 381 samples
2017-03-24 13:58:38.652 I 4516 SampleAnalyzer-0: released 377 samples
2017-03-24 13:58:38.652 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.652 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.652 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.652 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.652 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.652 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.652 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.652 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.659 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:38.662 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.662 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:38.662 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.662 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.662 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.662 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.662 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.662 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.670 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:38.671 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.671 I 4516 SampleAnalyzer-0: released 279 samples
2017-03-24 13:58:38.671 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.671 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.671 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.671 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.681 I 4516 SampleAnalyzer-0: acquired 276 samples
2017-03-24 13:58:38.682 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:38.682 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.682 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.682 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.682 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.682 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.682 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.691 I 4516 SampleAnalyzer-0: acquired 346 samples
2017-03-24 13:58:38.695 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.695 I 4516 SampleAnalyzer-0: released 344 samples
2017-03-24 13:58:38.695 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.695 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.695 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.695 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.695 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.695 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.695 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.695 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.703 I 4516 SampleAnalyzer-0: acquired 226 samples
2017-03-24 13:58:38.704 I 4516 SampleAnalyzer-0: released 232 samples
2017-03-24 13:58:38.704 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.704 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.704 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.704 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.714 I 4516 SampleAnalyzer-0: acquired 348 samples
2017-03-24 13:58:38.717 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.718 I 4516 SampleAnalyzer-0: released 344 samples
2017-03-24 13:58:38.718 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.718 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.718 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.718 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.718 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.718 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.725 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:38.726 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:38.726 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.726 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.726 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.726 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.726 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.726 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.737 I 4516 SampleAnalyzer-0: acquired 344 samples
2017-03-24 13:58:38.740 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.741 I 4516 SampleAnalyzer-0: released 345 samples
2017-03-24 13:58:38.741 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.741 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.741 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.741 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.741 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.741 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.741 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.741 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.748 I 4516 SampleAnalyzer-0: acquired 294 samples
2017-03-24 13:58:38.751 I 4516 SampleAnalyzer-0: released 295 samples
2017-03-24 13:58:38.751 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.751 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.751 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.751 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.751 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.751 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.761 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:38.762 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:38.762 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.762 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.762 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.763 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.772 I 4516 SampleAnalyzer-0: acquired 346 samples
2017-03-24 13:58:38.776 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.777 I 4516 SampleAnalyzer-0: released 344 samples
2017-03-24 13:58:38.777 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.779 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.779 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.779 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.779 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.779 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.779 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.780 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.783 I 4516 SampleAnalyzer-0: acquired 278 samples
2017-03-24 13:58:38.785 I 4516 SampleAnalyzer-0: acquired 2 samples
2017-03-24 13:58:38.786 I 4516 SampleAnalyzer-0: released 280 samples
2017-03-24 13:58:38.786 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.786 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.786 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.786 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.786 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.787 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.794 I 4516 SampleAnalyzer-0: acquired 344 samples
2017-03-24 13:58:38.797 I 4516 SampleAnalyzer-0: released 345 samples
2017-03-24 13:58:38.797 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.797 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.797 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.797 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
2017-03-24 13:58:38.797 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.798 I 8068 SampleAnalyzer-0: added 8 samples to block transfer
2017-03-24 13:58:38.805 I 4516 SampleAnalyzer-0: acquired 302 samples
2017-03-24 13:58:38.807 I 4516 SampleAnalyzer-0: released 303 samples
2017-03-24 13:58:38.808 I 8068 SampleAnalyzer-0: acquired 100 samples
2017-03-24 13:58:38.808 I 8068 SampleAnalyzer-0: added 9 samples to block transfer
